observation_id,base_id,observed_at,temp_c,wind_speed_kts,wind_gust_kts,visibility_sm,ceiling_ft,precip_type,precip_intensity,flight_category
24912,5,2024-07-12 21:00:00,12.4,15,,6.7,17603,none,,VFR
24913,5,2024-07-13 00:00:00,16.5,22,36,9.7,20515,none,,VFR
24914,5,2024-07-13 03:00:00,29.2,8,19,10.0,12238,none,,VFR
24915,5,2024-07-13 06:00:00,26.8,0,,8.5,10342,none,,VFR
24916,5,2024-07-13 09:00:00,14.7,9,,8.9,17299,none,,VFR
24917,5,2024-07-13 12:00:00,15.3,4,,8.8,15612,none,,VFR
24918,5,2024-07-13 15:00:00,20.5,8,16,10.8,5329,none,,VFR
24919,5,2024-07-13 18:00:00,8.2,15,,6.5,7745,none,,VFR
24920,5,2024-07-13 21:00:00,18.9,11,12,13.3,19601,none,,VFR
24921,5,2024-07-14 00:00:00,16.5,3,,7.1,6685,none,,VFR
24922,5,2024-07-14 03:00:00,21.8,13,,6.4,4398,none,,VFR
24923,5,2024-07-14 06:00:00,24.4,1,,6.8,16720,none,,VFR
24924,5,2024-07-14 09:00:00,16.8,12,,8.3,903,rain,moderate,IFR
24925,5,2024-07-14 12:00:00,29.4,4,13,11.4,16038,none,,VFR
24926,5,2024-07-14 15:00:00,13.9,4,,9.7,22452,none,,VFR
24927,5,2024-07-14 18:00:00,30.5,9,,10.6,10241,none,,VFR
24928,5,2024-07-14 21:00:00,19.4,1,2,5.7,20391,none,,VFR
24929,5,2024-07-15 00:00:00,14.1,4,12,8.1,7981,none,,VFR
24930,5,2024-07-15 03:00:00,24.2,9,,13.7,19694,none,,VFR
24931,5,2024-07-15 06:00:00,27.7,13,,9.8,28014,rain,light,VFR
24932,5,2024-07-15 09:00:00,18.9,11,12,10.2,19456,none,,VFR
24933,5,2024-07-15 12:00:00,39.3,10,,8.6,20765,none,,VFR
24934,5,2024-07-15 15:00:00,33.8,5,,4.6,21265,none,,MVFR
24935,5,2024-07-15 18:00:00,17.8,6,,3.5,19388,none,,MVFR
24936,5,2024-07-15 21:00:00,16.5,5,,6.5,19546,none,,VFR
24937,5,2024-07-16 00:00:00,12.0,1,,9.4,17017,none,,VFR
24938,5,2024-07-16 03:00:00,24.6,0,5,10.1,4082,none,,VFR
24939,5,2024-07-16 06:00:00,35.6,18,,6.4,16845,none,,VFR
24940,5,2024-07-16 09:00:00,7.7,8,22,2.3,17243,none,,IFR
24941,5,2024-07-16 12:00:00,22.7,11,15,8.7,2472,none,,MVFR
24942,5,2024-07-16 15:00:00,24.7,15,18,9.5,18588,none,,VFR
24943,5,2024-07-16 18:00:00,22.3,10,,5.1,19396,none,,VFR
24944,5,2024-07-16 21:00:00,20.5,3,8,7.2,963,none,,IFR
24945,5,2024-07-17 00:00:00,21.8,8,23,6.4,17706,none,,VFR
24946,5,2024-07-17 03:00:00,35.8,8,,4.1,31350,rain,moderate,MVFR
24947,5,2024-07-17 06:00:00,14.7,12,,1.1,15064,none,,IFR
24948,5,2024-07-17 09:00:00,22.7,21,,8.2,16627,rain,moderate,VFR
24949,5,2024-07-17 12:00:00,12.7,4,,11.6,16876,none,,VFR
24950,5,2024-07-17 15:00:00,28.7,17,,9.2,19673,rain,light,VFR
24951,5,2024-07-17 18:00:00,22.3,2,12,7.0,13308,none,,VFR
24952,5,2024-07-17 21:00:00,22.4,9,,5.8,18105,none,,VFR
24953,5,2024-07-18 00:00:00,21.6,7,,4.6,9683,none,,MVFR
24954,5,2024-07-18 03:00:00,24.5,12,,9.3,10197,none,,VFR
24955,5,2024-07-18 06:00:00,18.7,15,28,4.6,8669,none,,MVFR
24956,5,2024-07-18 09:00:00,19.3,6,,12.1,31078,none,,VFR
24957,5,2024-07-18 12:00:00,27.2,17,,6.1,17554,none,,VFR
24958,5,2024-07-18 15:00:00,12.1,11,,6.1,16318,none,,VFR
24959,5,2024-07-18 18:00:00,22.1,10,,4.5,23950,rain,heavy,MVFR
24960,5,2024-07-18 21:00:00,7.0,0,,10.5,12346,none,,VFR
24961,5,2024-07-19 00:00:00,32.7,16,,7.8,13816,none,,VFR
24962,5,2024-07-19 03:00:00,27.6,11,,6.6,10657,none,,VFR
24963,5,2024-07-19 06:00:00,22.3,16,,8.9,5698,rain,heavy,VFR
24964,5,2024-07-19 09:00:00,17.7,0,11,11.7,19287,rain,heavy,VFR
24965,5,2024-07-19 12:00:00,17.9,15,,10.5,10209,none,,VFR
24966,5,2024-07-19 15:00:00,29.5,5,,3.9,16872,none,,MVFR
24967,5,2024-07-19 18:00:00,27.8,1,,14.8,17789,none,,VFR
24968,5,2024-07-19 21:00:00,14.5,0,0,6.1,4004,none,,VFR
24969,5,2024-07-20 00:00:00,22.7,1,,9.9,18227,none,,VFR
24970,5,2024-07-20 03:00:00,26.9,11,,11.6,3859,none,,VFR
24971,5,2024-07-20 06:00:00,22.9,4,,11.0,14360,rain,heavy,VFR
24972,5,2024-07-20 09:00:00,14.1,6,,7.8,10946,none,,VFR
24973,5,2024-07-20 12:00:00,23.6,8,13,12.3,15301,none,,VFR
24974,5,2024-07-20 15:00:00,32.0,9,13,8.2,11448,none,,VFR
24975,5,2024-07-20 18:00:00,22.6,8,,2.0,17005,none,,IFR
24976,5,2024-07-20 21:00:00,22.8,13,,9.6,2570,none,,MVFR
24977,5,2024-07-21 00:00:00,21.6,7,13,4.9,19664,none,,MVFR
24978,5,2024-07-21 03:00:00,34.7,10,,12.1,675,none,,IFR
24979,5,2024-07-21 06:00:00,21.8,9,,8.0,22981,rain,light,VFR
24980,5,2024-07-21 09:00:00,11.7,4,7,7.9,19197,none,,VFR
24981,5,2024-07-21 12:00:00,35.0,26,,12.8,10378,none,,VFR
24982,5,2024-07-21 15:00:00,23.0,14,,11.2,18097,none,,VFR
24983,5,2024-07-21 18:00:00,14.8,21,,10.1,6006,none,,VFR
24984,5,2024-07-21 21:00:00,16.8,6,,4.6,21229,none,,MVFR
24985,5,2024-07-22 00:00:00,23.2,16,31,5.8,17918,none,,VFR
24986,5,2024-07-22 03:00:00,17.1,9,10,0.3,28726,none,,LIFR
24987,5,2024-07-22 06:00:00,18.7,17,,2.8,24534,fog,light,IFR
24988,5,2024-07-22 09:00:00,22.6,13,19,8.9,3871,none,,VFR
24989,5,2024-07-22 12:00:00,24.3,7,9,8.3,14744,none,,VFR
24990,5,2024-07-22 15:00:00,17.5,8,,3.2,19707,none,,MVFR
24991,5,2024-07-22 18:00:00,29.1,16,17,10.1,8758,rain,heavy,VFR
24992,5,2024-07-22 21:00:00,20.7,13,19,11.7,9172,none,,VFR
24993,5,2024-07-23 00:00:00,22.6,7,,0.7,2234,none,,LIFR
24994,5,2024-07-23 03:00:00,19.2,8,13,13.1,12404,none,,VFR
24995,5,2024-07-23 06:00:00,17.7,17,,9.6,12434,none,,VFR
24996,5,2024-07-23 09:00:00,13.4,6,,6.0,18256,none,,VFR
24997,5,2024-07-23 12:00:00,26.3,7,19,10.7,5752,none,,VFR
24998,5,2024-07-23 15:00:00,20.8,1,16,10.7,16305,rain,light,VFR
24999,5,2024-07-23 18:00:00,26.3,1,,7.7,25764,none,,VFR
25000,5,2024-07-23 21:00:00,25.8,1,,1.2,1519,none,,IFR
25001,5,2024-07-24 00:00:00,30.0,7,,8.2,13651,none,,VFR
25002,5,2024-07-24 03:00:00,12.0,11,21,13.2,12552,none,,VFR
25003,5,2024-07-24 06:00:00,27.1,0,10,6.1,200,none,,LIFR
25004,5,2024-07-24 09:00:00,24.9,2,8,8.2,20995,none,,VFR
25005,5,2024-07-24 12:00:00,26.8,12,,10.0,6899,none,,VFR
25006,5,2024-07-24 15:00:00,26.3,13,,6.6,20284,none,,VFR
25007,5,2024-07-24 18:00:00,26.9,12,,12.3,18462,none,,VFR
25008,5,2024-07-24 21:00:00,26.8,11,,8.7,21421,none,,VFR
25009,5,2024-07-25 00:00:00,32.2,8,,12.2,13843,none,,VFR
25010,5,2024-07-25 03:00:00,35.0,12,18,8.2,22830,none,,VFR
25011,5,2024-07-25 06:00:00,29.6,0,5,7.0,18368,none,,VFR
25012,5,2024-07-25 09:00:00,28.3,12,,10.0,25157,rain,heavy,VFR
25013,5,2024-07-25 12:00:00,22.0,4,,10.1,12782,none,,VFR
25014,5,2024-07-25 15:00:00,21.3,2,,10.9,11738,none,,VFR
25015,5,2024-07-25 18:00:00,18.5,12,,9.6,16508,none,,VFR
25016,5,2024-07-25 21:00:00,25.6,11,,8.8,18359,rain,light,VFR
25017,5,2024-07-26 00:00:00,15.3,19,,2.9,5564,none,,IFR
25018,5,2024-07-26 03:00:00,25.1,14,19,5.9,11890,none,,VFR
25019,5,2024-07-26 06:00:00,24.1,17,,10.2,22554,none,,VFR
25020,5,2024-07-26 09:00:00,24.1,9,,8.0,22675,none,,VFR
25021,5,2024-07-26 12:00:00,11.0,8,13,10.3,19646,none,,VFR
25022,5,2024-07-26 15:00:00,24.2,17,,6.2,297,none,,LIFR
25023,5,2024-07-26 18:00:00,15.9,3,,4.9,19256,rain,heavy,MVFR
25024,5,2024-07-26 21:00:00,21.1,15,,13.5,28191,rain,moderate,VFR
25025,5,2024-07-27 00:00:00,16.3,7,,11.6,20213,rain,light,VFR
25026,5,2024-07-27 03:00:00,12.6,7,8,2.3,23377,none,,IFR
25027,5,2024-07-27 06:00:00,19.8,10,,8.6,16935,none,,VFR
25028,5,2024-07-27 09:00:00,28.9,11,21,1.5,10450,none,,IFR
25029,5,2024-07-27 12:00:00,19.9,15,27,10.4,22080,none,,VFR
25030,5,2024-07-27 15:00:00,19.9,13,,9.7,13278,none,,VFR
25031,5,2024-07-27 18:00:00,21.1,17,24,10.1,17831,none,,VFR
25032,5,2024-07-27 21:00:00,27.0,0,,8.2,4854,none,,VFR
25033,5,2024-07-28 00:00:00,23.5,12,,12.7,3143,none,,VFR
25034,5,2024-07-28 03:00:00,33.2,7,,11.3,25652,rain,heavy,VFR
25035,5,2024-07-28 06:00:00,28.1,10,12,7.2,26393,none,,VFR
25036,5,2024-07-28 09:00:00,17.8,6,,6.9,16030,none,,VFR
25037,5,2024-07-28 12:00:00,33.7,6,,12.4,18608,none,,VFR
25038,5,2024-07-28 15:00:00,20.7,3,,11.2,24223,none,,VFR
25039,5,2024-07-28 18:00:00,26.7,10,,12.2,18109,none,,VFR
25040,5,2024-07-28 21:00:00,21.1,11,,5.3,14238,none,,VFR
25041,5,2024-07-29 00:00:00,25.5,6,,9.0,21415,rain,moderate,VFR
25042,5,2024-07-29 03:00:00,16.9,19,,9.3,14695,none,,VFR
25043,5,2024-07-29 06:00:00,14.9,13,,12.5,23987,none,,VFR
25044,5,2024-07-29 09:00:00,24.0,4,,8.3,6707,none,,VFR
25045,5,2024-07-29 12:00:00,22.5,0,,9.7,26097,none,,VFR
25046,5,2024-07-29 15:00:00,14.2,8,23,5.7,9713,none,,VFR
25047,5,2024-07-29 18:00:00,26.3,11,,10.4,8371,none,,VFR
25048,5,2024-07-29 21:00:00,25.6,5,18,9.9,20859,none,,VFR
25049,5,2024-07-30 00:00:00,24.6,11,,13.7,13837,none,,VFR
25050,5,2024-07-30 03:00:00,21.9,1,,6.3,16243,none,,VFR
25051,5,2024-07-30 06:00:00,21.6,14,,9.2,17820,none,,VFR
25052,5,2024-07-30 09:00:00,12.8,11,20,8.1,21499,rain,light,VFR
25053,5,2024-07-30 12:00:00,11.7,2,,2.2,26833,none,,IFR
25054,5,2024-07-30 15:00:00,11.3,9,,6.0,15649,none,,VFR
25055,5,2024-07-30 18:00:00,9.2,12,,7.8,19653,none,,VFR
25056,5,2024-07-30 21:00:00,18.1,20,25,12.9,6496,rain,heavy,VFR
25057,5,2024-07-31 00:00:00,31.9,9,,11.2,25123,none,,VFR
25058,5,2024-07-31 03:00:00,14.1,15,,7.4,25966,none,,VFR
25059,5,2024-07-31 06:00:00,23.0,5,,10.8,14211,none,,VFR
25060,5,2024-07-31 09:00:00,27.0,11,,14.9,200,none,,LIFR
25061,5,2024-07-31 12:00:00,17.7,4,,7.4,200,none,,LIFR
25062,5,2024-07-31 15:00:00,26.6,10,,6.7,16389,none,,VFR
25063,5,2024-07-31 18:00:00,28.4,15,,8.6,13332,rain,light,VFR
25064,5,2024-07-31 21:00:00,22.0,5,,4.8,8862,none,,MVFR
25065,5,2024-08-01 00:00:00,21.0,0,,3.6,27694,none,,MVFR
25066,5,2024-08-01 03:00:00,32.5,3,,3.4,6274,none,,MVFR
25067,5,2024-08-01 06:00:00,33.6,9,11,9.9,26487,none,,VFR
25068,5,2024-08-01 09:00:00,22.3,24,,3.8,3684,none,,MVFR
25069,5,2024-08-01 12:00:00,25.9,12,21,10.3,200,rain,heavy,LIFR
25070,5,2024-08-01 15:00:00,26.3,21,25,7.6,12526,rain,moderate,VFR
25071,5,2024-08-01 18:00:00,17.5,19,,7.9,6366,none,,VFR
25072,5,2024-08-01 21:00:00,17.2,11,11,10.1,6643,none,,VFR
25073,5,2024-08-02 00:00:00,21.2,10,,7.0,18173,none,,VFR
25074,5,2024-08-02 03:00:00,22.2,2,,4.9,1802,rain,light,MVFR
25075,5,2024-08-02 06:00:00,29.1,11,,11.0,21797,none,,VFR
25076,5,2024-08-02 09:00:00,8.7,6,21,9.9,18406,none,,VFR
25077,5,2024-08-02 12:00:00,31.5,13,,8.2,12491,none,,VFR
25078,5,2024-08-02 15:00:00,21.4,11,,7.0,15465,none,,VFR
25079,5,2024-08-02 18:00:00,16.4,17,,10.4,18564,none,,VFR
25080,5,2024-08-02 21:00:00,26.3,18,32,10.4,25417,none,,VFR
25081,5,2024-08-03 00:00:00,22.7,8,,3.5,26120,none,,MVFR
25082,5,2024-08-03 03:00:00,25.7,12,16,6.4,12789,none,,VFR
25083,5,2024-08-03 06:00:00,28.7,14,,9.0,16088,none,,VFR
25084,5,2024-08-03 09:00:00,19.6,6,,5.3,200,none,,LIFR
25085,5,2024-08-03 12:00:00,27.5,15,,9.1,19125,none,,VFR
25086,5,2024-08-03 15:00:00,26.6,12,,5.4,23205,none,,VFR
25087,5,2024-08-03 18:00:00,25.5,18,,4.8,1690,none,,MVFR
25088,5,2024-08-03 21:00:00,27.1,6,,4.1,10684,none,,MVFR
25089,5,2024-08-04 00:00:00,18.0,13,,6.0,12060,none,,VFR
25090,5,2024-08-04 03:00:00,13.9,3,16,10.7,1214,rain,heavy,MVFR
25091,5,2024-08-04 06:00:00,12.8,14,,10.6,6969,none,,VFR
25092,5,2024-08-04 09:00:00,29.8,18,33,9.4,17173,rain,moderate,VFR
25093,5,2024-08-04 12:00:00,23.4,19,23,1.1,18754,none,,IFR
25094,5,2024-08-04 15:00:00,23.4,20,,12.2,8470,none,,VFR
25095,5,2024-08-04 18:00:00,24.7,17,,11.2,13635,none,,VFR
25096,5,2024-08-04 21:00:00,39.4,13,,11.2,36398,none,,VFR
25097,5,2024-08-05 00:00:00,21.5,12,22,1.9,200,none,,LIFR
25098,5,2024-08-05 03:00:00,10.3,22,,10.3,21313,none,,VFR
25099,5,2024-08-05 06:00:00,19.0,6,,9.8,14161,none,,VFR
25100,5,2024-08-05 09:00:00,17.4,8,12,3.9,10704,none,,MVFR
25101,5,2024-08-05 12:00:00,22.5,6,,11.0,15419,none,,VFR
25102,5,2024-08-05 15:00:00,22.2,1,,8.5,9331,none,,VFR
25103,5,2024-08-05 18:00:00,19.6,6,,8.0,23814,none,,VFR
25104,5,2024-08-05 21:00:00,19.9,5,,6.9,20135,none,,VFR
25105,5,2024-08-06 00:00:00,28.5,10,16,11.2,22053,none,,VFR
25106,5,2024-08-06 03:00:00,30.2,10,,7.1,7833,rain,moderate,VFR
25107,5,2024-08-06 06:00:00,21.4,11,12,8.3,23690,none,,VFR
25108,5,2024-08-06 09:00:00,21.4,0,,14.0,11609,rain,heavy,VFR
25109,5,2024-08-06 12:00:00,11.7,0,,0.6,15441,none,,LIFR
25110,5,2024-08-06 15:00:00,31.5,2,,10.6,17545,none,,VFR
25111,5,2024-08-06 18:00:00,12.7,3,3,10.4,6420,rain,moderate,VFR
25112,5,2024-08-06 21:00:00,30.9,5,12,12.4,9308,none,,VFR
25113,5,2024-08-07 00:00:00,20.3,7,,6.2,7775,rain,light,VFR
25114,5,2024-08-07 03:00:00,18.9,9,23,8.1,30772,none,,VFR
25115,5,2024-08-07 06:00:00,22.6,11,15,7.8,24578,none,,VFR
25116,5,2024-08-07 09:00:00,15.9,16,,4.7,18644,none,,MVFR
25117,5,2024-08-07 12:00:00,31.2,11,,9.1,21013,none,,VFR
25118,5,2024-08-07 15:00:00,24.0,8,11,3.7,15477,none,,MVFR
25119,5,2024-08-07 18:00:00,27.8,9,10,8.5,15635,rain,light,VFR
25120,5,2024-08-07 21:00:00,21.8,12,,7.6,8625,none,,VFR
25121,5,2024-08-08 00:00:00,19.2,9,15,8.7,9249,none,,VFR
25122,5,2024-08-08 03:00:00,31.9,12,,6.8,29385,none,,VFR
25123,5,2024-08-08 06:00:00,17.0,10,,14.2,26437,none,,VFR
25124,5,2024-08-08 09:00:00,28.2,5,,12.8,15438,none,,VFR
25125,5,2024-08-08 12:00:00,24.9,2,,1.3,22988,none,,IFR
25126,5,2024-08-08 15:00:00,24.4,9,,8.7,14234,none,,VFR
25127,5,2024-08-08 18:00:00,28.0,12,,8.6,10881,none,,VFR
25128,5,2024-08-08 21:00:00,15.9,0,,5.7,11042,rain,light,VFR
25129,5,2024-08-09 00:00:00,22.3,5,,13.8,22431,none,,VFR
25130,5,2024-08-09 03:00:00,20.0,13,21,2.4,13033,none,,IFR
25131,5,2024-08-09 06:00:00,25.9,22,,9.6,19093,none,,VFR
25132,5,2024-08-09 09:00:00,25.7,13,,6.1,7652,none,,VFR
25133,5,2024-08-09 12:00:00,34.7,6,,10.1,12674,none,,VFR
25134,5,2024-08-09 15:00:00,0.6,10,,6.0,11886,none,,VFR
25135,5,2024-08-09 18:00:00,33.0,10,,3.4,2448,none,,MVFR
25136,5,2024-08-09 21:00:00,25.3,13,16,6.2,16577,rain,heavy,VFR
25137,5,2024-08-10 00:00:00,18.9,16,20,5.8,17597,none,,VFR
25138,5,2024-08-10 03:00:00,28.8,0,,8.2,14948,none,,VFR
25139,5,2024-08-10 06:00:00,24.0,26,,11.1,8342,none,,VFR
25140,5,2024-08-10 09:00:00,24.9,4,,9.5,19389,none,,VFR
25141,5,2024-08-10 12:00:00,22.6,13,,5.4,6430,none,,VFR
25142,5,2024-08-10 15:00:00,26.4,15,,7.9,16521,rain,light,VFR
25143,5,2024-08-10 18:00:00,21.6,5,12,0.2,13325,fog,moderate,LIFR
25144,5,2024-08-10 21:00:00,25.7,6,,8.4,19045,none,,VFR
25145,5,2024-08-11 00:00:00,21.5,17,,8.5,15486,none,,VFR
25146,5,2024-08-11 03:00:00,20.8,8,21,11.0,20842,none,,VFR
25147,5,2024-08-11 06:00:00,24.6,17,,11.6,2581,none,,MVFR
25148,5,2024-08-11 09:00:00,8.4,14,27,5.1,19353,none,,VFR
25149,5,2024-08-11 12:00:00,19.6,18,,8.9,12288,none,,VFR
25150,5,2024-08-11 15:00:00,22.7,4,4,8.8,12397,none,,VFR
25151,5,2024-08-11 18:00:00,21.3,13,,9.9,25643,none,,VFR
25152,5,2024-08-11 21:00:00,29.8,15,,7.4,6744,none,,VFR
25153,5,2024-08-12 00:00:00,25.0,10,,8.0,18766,none,,VFR
25154,5,2024-08-12 03:00:00,15.4,7,,2.2,12564,none,,IFR
25155,5,2024-08-12 06:00:00,18.4,13,,4.3,200,none,,LIFR
25156,5,2024-08-12 09:00:00,30.8,8,,7.6,17196,none,,VFR
25157,5,2024-08-12 12:00:00,18.7,16,,6.5,16989,none,,VFR
25158,5,2024-08-12 15:00:00,21.8,7,13,8.8,23684,none,,VFR
25159,5,2024-08-12 18:00:00,18.4,17,,7.9,26460,none,,VFR
25160,5,2024-08-12 21:00:00,24.0,12,,10.4,22531,none,,VFR
25161,5,2024-08-13 00:00:00,13.3,11,,7.3,19847,none,,VFR
25162,5,2024-08-13 03:00:00,18.2,12,,10.5,13792,none,,VFR
25163,5,2024-08-13 06:00:00,24.3,9,,10.5,18883,none,,VFR
25164,5,2024-08-13 09:00:00,25.8,11,,11.2,14307,none,,VFR
25165,5,2024-08-13 12:00:00,17.2,5,,10.7,22964,none,,VFR
25166,5,2024-08-13 15:00:00,19.7,13,,15.7,17497,none,,VFR
25167,5,2024-08-13 18:00:00,21.3,20,30,11.4,22459,none,,VFR
25168,5,2024-08-13 21:00:00,10.6,19,21,12.1,11155,none,,VFR
25169,5,2024-08-14 00:00:00,24.1,6,,3.4,14615,none,,MVFR
25170,5,2024-08-14 03:00:00,20.6,13,,11.9,22607,none,,VFR
25171,5,2024-08-14 06:00:00,38.0,18,31,10.6,16596,rain,light,VFR
25172,5,2024-08-14 09:00:00,19.8,19,19,7.0,16783,none,,VFR
25173,5,2024-08-14 12:00:00,33.4,6,,7.9,14508,none,,VFR
25174,5,2024-08-14 15:00:00,20.9,7,,8.4,16511,none,,VFR
25175,5,2024-08-14 18:00:00,26.4,2,13,6.2,12983,none,,VFR
25176,5,2024-08-14 21:00:00,31.1,8,,6.6,13970,none,,VFR
25177,5,2024-08-15 00:00:00,17.8,12,24,9.1,4646,none,,VFR
25178,5,2024-08-15 03:00:00,20.5,21,,10.1,25726,none,,VFR
25179,5,2024-08-15 06:00:00,23.7,11,,5.7,15708,rain,moderate,VFR
25180,5,2024-08-15 09:00:00,22.8,20,,6.8,22060,rain,heavy,VFR
25181,5,2024-08-15 12:00:00,18.2,1,,2.6,11478,none,,IFR
25182,5,2024-08-15 15:00:00,26.1,12,,9.6,13824,rain,moderate,VFR
25183,5,2024-08-15 18:00:00,22.4,4,,13.6,7766,rain,light,VFR
25184,5,2024-08-15 21:00:00,28.0,4,,6.4,17915,rain,moderate,VFR
25185,5,2024-08-16 00:00:00,27.1,5,,7.2,8224,none,,VFR
25186,5,2024-08-16 03:00:00,20.9,8,,6.5,9359,none,,VFR
25187,5,2024-08-16 06:00:00,23.7,1,,10.5,3523,none,,VFR
25188,5,2024-08-16 09:00:00,26.8,18,26,11.5,14189,none,,VFR
25189,5,2024-08-16 12:00:00,16.3,4,,3.4,8031,rain,moderate,MVFR
25190,5,2024-08-16 15:00:00,25.9,10,,7.3,4845,none,,VFR
25191,5,2024-08-16 18:00:00,17.3,6,,10.5,25516,none,,VFR
25192,5,2024-08-16 21:00:00,14.8,7,18,5.3,23105,none,,VFR
25193,5,2024-08-17 00:00:00,19.2,16,,5.3,25178,none,,VFR
25194,5,2024-08-17 03:00:00,24.2,12,,4.0,5837,none,,MVFR
25195,5,2024-08-17 06:00:00,21.4,3,,12.9,20124,none,,VFR
25196,5,2024-08-17 09:00:00,28.3,11,,6.0,9742,rain,heavy,VFR
25197,5,2024-08-17 12:00:00,18.1,15,,5.1,26239,none,,VFR
25198,5,2024-08-17 15:00:00,13.9,13,21,11.4,15678,none,,VFR
25199,5,2024-08-17 18:00:00,16.9,1,,13.0,7146,none,,VFR
25200,5,2024-08-17 21:00:00,18.6,12,,8.3,5952,none,,VFR
25201,5,2024-08-18 00:00:00,25.5,11,17,9.4,5225,none,,VFR
25202,5,2024-08-18 03:00:00,13.2,11,,6.4,22974,none,,VFR
25203,5,2024-08-18 06:00:00,11.9,9,,7.6,19834,none,,VFR
25204,5,2024-08-18 09:00:00,19.5,17,,6.3,8145,rain,moderate,VFR
25205,5,2024-08-18 12:00:00,17.6,22,,15.4,15020,none,,VFR
25206,5,2024-08-18 15:00:00,24.8,1,,14.8,15141,none,,VFR
25207,5,2024-08-18 18:00:00,20.3,10,,7.1,21808,none,,VFR
25208,5,2024-08-18 21:00:00,12.8,7,8,0.8,17364,none,,LIFR
25209,5,2024-08-19 00:00:00,15.5,17,,4.5,19353,none,,MVFR
25210,5,2024-08-19 03:00:00,18.8,12,26,10.4,17944,none,,VFR
25211,5,2024-08-19 06:00:00,15.5,10,,10.1,12711,none,,VFR
25212,5,2024-08-19 09:00:00,30.2,19,25,8.3,12101,none,,VFR
25213,5,2024-08-19 12:00:00,23.9,13,25,7.3,13426,none,,VFR
25214,5,2024-08-19 15:00:00,20.5,12,,5.1,28186,none,,VFR
25215,5,2024-08-19 18:00:00,31.1,18,,4.5,19272,rain,light,MVFR
25216,5,2024-08-19 21:00:00,22.2,11,19,10.8,16150,none,,VFR
25217,5,2024-08-20 00:00:00,20.0,6,13,5.2,22682,none,,VFR
25218,5,2024-08-20 03:00:00,11.0,15,28,7.9,12689,none,,VFR
25219,5,2024-08-20 06:00:00,21.7,0,,9.1,11376,none,,VFR
25220,5,2024-08-20 09:00:00,21.1,11,22,11.3,5871,none,,VFR
25221,5,2024-08-20 12:00:00,17.1,10,,11.0,17319,none,,VFR
25222,5,2024-08-20 15:00:00,23.2,0,,10.2,200,none,,LIFR
25223,5,2024-08-20 18:00:00,22.0,9,,11.3,20408,none,,VFR
25224,5,2024-08-20 21:00:00,32.2,13,,8.0,9464,none,,VFR
25225,5,2024-08-21 00:00:00,26.2,1,1,8.2,2986,none,,MVFR
25226,5,2024-08-21 03:00:00,26.8,10,,8.0,21876,rain,light,VFR
25227,5,2024-08-21 06:00:00,30.3,9,,3.6,200,rain,moderate,LIFR
25228,5,2024-08-21 09:00:00,29.4,5,,10.0,26478,none,,VFR
25229,5,2024-08-21 12:00:00,11.1,18,28,12.2,22184,none,,VFR
25230,5,2024-08-21 15:00:00,32.1,5,,9.5,20981,rain,light,VFR
25231,5,2024-08-21 18:00:00,25.1,8,20,6.5,17433,none,,VFR
25232,5,2024-08-21 21:00:00,16.1,15,24,13.3,18838,rain,heavy,VFR
25233,5,2024-08-22 00:00:00,28.6,8,18,8.4,5666,none,,VFR
25234,5,2024-08-22 03:00:00,12.5,10,,3.0,12651,none,,MVFR
25235,5,2024-08-22 06:00:00,12.2,2,,6.0,21397,none,,VFR
25236,5,2024-08-22 09:00:00,17.2,9,13,9.6,359,none,,LIFR
25237,5,2024-08-22 12:00:00,20.3,16,,5.1,21424,none,,VFR
25238,5,2024-08-22 15:00:00,31.9,12,,9.6,8871,none,,VFR
25239,5,2024-08-22 18:00:00,17.1,2,,9.2,9041,none,,VFR
25240,5,2024-08-22 21:00:00,17.3,15,,9.6,14508,none,,VFR
25241,5,2024-08-23 00:00:00,10.1,6,,12.0,15986,none,,VFR
25242,5,2024-08-23 03:00:00,7.9,8,,5.3,200,none,,LIFR
25243,5,2024-08-23 06:00:00,25.2,14,17,7.5,15855,rain,light,VFR
25244,5,2024-08-23 09:00:00,18.0,6,,12.0,17980,none,,VFR
25245,5,2024-08-23 12:00:00,20.9,9,,7.0,17078,none,,VFR
25246,5,2024-08-23 15:00:00,21.5,22,22,0.2,7911,none,,LIFR
25247,5,2024-08-23 18:00:00,27.2,10,23,4.9,27832,none,,MVFR
25248,5,2024-08-23 21:00:00,30.4,7,,2.8,9628,fog,heavy,IFR
25249,5,2024-08-24 00:00:00,23.9,0,,8.4,10344,none,,VFR
25250,5,2024-08-24 03:00:00,16.1,8,,6.6,33178,rain,light,VFR
25251,5,2024-08-24 06:00:00,28.8,15,,2.5,12385,none,,IFR
25252,5,2024-08-24 09:00:00,17.9,11,,0.2,13364,none,,LIFR
25253,5,2024-08-24 12:00:00,30.7,16,,5.1,14540,none,,VFR
25254,5,2024-08-24 15:00:00,31.1,7,12,5.7,28505,none,,VFR
25255,5,2024-08-24 18:00:00,24.5,14,,7.3,2766,none,,MVFR
25256,5,2024-08-24 21:00:00,16.3,2,,5.6,21079,none,,VFR
25257,5,2024-08-25 00:00:00,27.2,17,18,5.1,16799,none,,VFR
25258,5,2024-08-25 03:00:00,29.6,11,13,6.2,21338,none,,VFR
25259,5,2024-08-25 06:00:00,16.3,2,,3.9,26218,rain,heavy,MVFR
