flight_id,mission_id,aircraft_id,pic_crew_id,origin_base_id,dest_base_id,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_hours,fuel_burn_lbs,status,delay_minutes,delay_reason
25039,22266,23,95,6,3,2025-08-27 04:08:00,2025-08-27 04:08:00,2025-08-27 10:20:51,2025-08-27 10:20:51,6.2,22251.0,completed,0,
25040,22267,1,97,6,4,2025-08-27 19:28:00,2025-08-27 19:28:00,2025-08-27 23:34:06,2025-08-27 23:34:06,4.1,12250.0,completed,0,
25041,22268,25,94,6,4,2025-08-27 08:16:00,2025-08-27 08:46:00,2025-08-27 14:50:19,2025-08-27 15:20:19,6.6,11925.0,completed,30,weather
25042,22269,27,95,6,4,2025-08-27 16:13:00,2025-08-27 16:43:00,2025-08-27 21:39:28,2025-08-27 22:09:28,5.4,18513.0,completed,30,airspace
25043,22269,27,69,4,6,2025-08-28 02:13:55,2025-08-28 02:13:55,2025-08-28 07:39:08,2025-08-28 07:39:08,5.4,16969.0,completed,0,
25044,22271,23,116,6,1,2025-08-27 04:41:00,2025-08-27 04:41:00,2025-08-27 10:22:57,2025-08-27 10:22:57,5.7,13709.0,completed,0,
25045,22272,11,97,6,3,2025-08-27 16:31:00,2025-08-27 16:31:00,2025-08-27 20:14:02,2025-08-27 20:14:02,3.7,10050.0,completed,0,
25046,22272,11,40,3,6,2025-08-27 21:47:11,2025-08-27 21:47:11,2025-08-28 01:30:01,2025-08-28 01:30:01,3.7,14374.0,completed,0,
25047,22273,11,97,6,3,2025-08-27 12:16:00,2025-08-27 12:16:00,2025-08-27 17:20:45,2025-08-27 17:20:45,5.1,7552.0,completed,0,
25048,22274,23,101,6,1,2025-08-27 20:18:00,2025-08-27 20:18:00,2025-08-28 04:11:19,2025-08-28 04:11:19,7.9,12043.0,completed,0,
25049,22275,23,115,6,6,2025-08-27 15:16:00,2025-08-27 15:16:00,2025-08-27 16:58:24,2025-08-27 16:58:24,1.7,5025.0,completed,0,
25050,22276,29,97,6,5,2025-08-27 07:18:00,2025-08-27 07:18:00,2025-08-27 14:10:23,2025-08-27 14:10:23,6.9,14601.0,completed,0,
25051,22276,29,87,5,6,2025-08-27 17:19:55,2025-08-27 17:49:55,2025-08-28 00:19:30,2025-08-28 00:49:30,7.0,19899.0,completed,30,maintenance
25052,22277,48,15,1,6,2025-08-28 07:44:00,2025-08-28 07:44:00,2025-08-28 14:47:58,2025-08-28 14:47:58,7.1,16115.0,completed,0,
25053,22277,48,108,6,1,2025-08-28 17:19:25,2025-08-28 17:19:25,2025-08-29 01:02:07,2025-08-29 01:02:07,7.7,12865.0,completed,0,
25054,22278,10,1,1,3,2025-08-28 07:40:00,2025-08-28 07:40:00,2025-08-28 10:55:59,2025-08-28 10:55:59,3.3,5007.0,completed,0,
25055,22280,22,11,1,4,2025-08-28 11:43:00,2025-08-28 11:43:00,2025-08-28 21:31:06,2025-08-28 21:31:06,9.8,19454.0,completed,0,
25056,22282,42,29,2,3,2025-08-28 21:56:00,2025-08-28 21:56:00,2025-08-29 00:44:14,2025-08-29 00:44:14,2.8,5416.0,completed,0,
25057,22282,42,49,3,2,2025-08-29 06:35:14,2025-08-29 06:50:14,2025-08-29 09:41:14,2025-08-29 09:56:14,3.1,9909.0,completed,15,airspace
25058,22283,42,35,2,6,2025-08-28 04:31:00,2025-08-28 04:31:00,2025-08-28 09:46:44,2025-08-28 09:46:44,5.3,10979.0,completed,0,
25059,22283,42,115,6,2,2025-08-28 14:04:34,2025-08-28 16:04:34,2025-08-28 18:39:44,2025-08-28 20:39:44,4.6,11440.0,completed,120,maintenance
25060,22284,40,21,2,2,2025-08-28 16:19:00,2025-08-28 16:19:00,2025-08-29 01:30:27,2025-08-29 01:30:27,9.2,23937.0,completed,0,
25061,22285,40,19,2,6,2025-08-28 01:40:00,2025-08-28 01:40:00,2025-08-28 03:31:48,2025-08-28 03:31:48,1.9,4838.0,completed,0,
25062,22285,40,94,6,2,2025-08-28 06:29:28,2025-08-28 06:29:28,2025-08-28 08:07:20,2025-08-28 08:07:20,1.6,5892.0,completed,0,
25063,22286,40,25,2,2,2025-08-28 21:03:00,2025-08-28 21:03:00,2025-08-29 01:58:01,2025-08-29 01:58:01,4.9,18269.0,completed,0,
25064,22287,32,49,3,3,2025-08-28 13:12:00,2025-08-28 13:42:00,2025-08-28 15:19:33,2025-08-28 15:49:33,2.1,3314.0,completed,30,airspace
25065,22288,19,54,3,2,2025-08-28 02:49:00,2025-08-28 02:49:00,2025-08-28 04:53:26,2025-08-28 04:53:26,2.1,4816.0,completed,0,
25066,22290,36,54,3,4,2025-08-28 01:45:00,2025-08-28 01:45:00,2025-08-28 08:20:21,2025-08-28 08:20:21,6.6,18535.0,completed,0,
25067,22291,19,41,3,6,2025-08-28 03:09:00,2025-08-28 03:09:00,2025-08-28 09:34:17,2025-08-28 09:34:17,6.4,20829.0,completed,0,
25068,22293,17,55,4,1,2025-08-28 04:35:00,2025-08-28 04:35:00,2025-08-28 12:21:13,2025-08-28 12:21:13,7.8,28038.0,completed,0,
25069,22294,9,57,4,1,2025-08-28 00:07:00,2025-08-28 00:07:00,2025-08-28 06:19:15,2025-08-28 06:19:15,6.2,18630.0,completed,0,
25070,22295,39,62,4,4,2025-08-28 02:16:00,2025-08-28 02:31:00,2025-08-28 07:28:41,2025-08-28 07:43:41,5.2,4430.0,completed,15,maintenance
25071,22296,9,66,4,1,2025-08-28 20:00:00,2025-08-28 20:00:00,2025-08-29 01:42:35,2025-08-29 01:42:35,5.7,18881.0,completed,0,
25072,22297,9,62,4,6,2025-08-28 03:37:00,2025-08-28 03:37:00,2025-08-28 07:09:05,2025-08-28 07:09:05,3.5,13590.0,completed,0,
25073,22297,9,116,6,4,2025-08-28 11:22:00,2025-08-28 11:22:00,2025-08-28 14:33:18,2025-08-28 14:33:18,3.2,10264.0,completed,0,
25074,22298,39,69,4,6,2025-08-28 23:10:00,2025-08-28 23:10:00,2025-08-29 03:07:35,2025-08-29 03:07:35,4.0,10589.0,completed,0,
25075,22299,39,62,4,4,2025-08-28 22:56:00,2025-08-28 22:56:00,2025-08-29 03:15:32,2025-08-29 03:15:32,4.3,11200.0,completed,0,
25076,22300,15,83,5,1,2025-08-28 09:59:00,2025-08-28 09:59:00,2025-08-28 13:15:00,2025-08-28 13:15:00,3.3,5710.0,completed,0,
25077,22301,44,87,5,1,2025-08-28 06:31:00,2025-08-28 06:31:00,2025-08-28 13:25:52,2025-08-28 13:25:52,6.9,27536.0,completed,0,
25078,22302,15,87,5,1,2025-08-28 10:19:00,2025-08-28 10:34:00,2025-08-28 17:56:22,2025-08-28 18:11:22,7.6,17309.0,completed,15,airspace
25079,22302,15,3,1,5,2025-08-28 21:53:45,2025-08-28 21:53:45,2025-08-29 04:59:36,2025-08-29 04:59:36,7.1,23850.0,completed,0,
25080,22304,1,102,6,3,2025-08-28 21:39:00,2025-08-28 21:39:00,2025-08-29 00:51:19,2025-08-29 00:51:19,3.2,5006.0,completed,0,
25081,22304,1,38,3,6,2025-08-29 02:46:37,2025-08-29 03:46:37,2025-08-29 06:02:07,2025-08-29 07:02:07,3.3,10303.0,completed,60,airspace
25082,22305,8,101,6,5,2025-08-28 06:55:00,2025-08-28 06:55:00,2025-08-28 14:31:49,2025-08-28 14:31:49,7.6,25484.0,completed,0,
25083,22306,11,108,6,3,2025-08-28 15:17:00,2025-08-28 15:17:00,2025-08-28 16:41:05,2025-08-28 16:41:05,1.4,2499.0,completed,0,
25084,22306,11,44,3,6,2025-08-28 22:26:52,2025-08-28 22:26:52,2025-08-28 23:45:38,2025-08-28 23:45:38,1.3,1505.0,completed,0,
25085,22307,11,94,6,3,2025-08-28 23:23:00,2025-08-28 23:23:00,2025-08-29 01:09:55,2025-08-29 01:09:55,1.8,6440.0,completed,0,
25086,22308,25,95,6,2,2025-08-28 05:01:00,2025-08-28 05:01:00,2025-08-28 08:10:04,2025-08-28 08:10:04,3.2,12435.0,completed,0,
25087,22309,3,115,6,5,2025-08-28 02:53:00,2025-08-28 02:53:00,2025-08-28 05:09:25,2025-08-28 05:09:25,2.3,6971.0,completed,0,
25088,22310,29,116,6,2,2025-08-28 00:55:00,2025-08-28 00:55:00,2025-08-28 04:48:53,2025-08-28 04:48:53,3.9,14250.0,completed,0,
25089,22311,27,97,6,1,2025-08-28 10:17:00,2025-08-28 10:32:00,2025-08-28 17:08:41,2025-08-28 17:23:41,6.9,8090.0,completed,15,crew
25090,22312,25,95,6,2,2025-08-28 15:13:00,2025-08-28 15:43:00,2025-08-28 18:51:15,2025-08-28 19:21:15,3.6,10637.0,completed,30,weather
25091,22312,25,20,2,6,2025-08-28 22:44:07,2025-08-28 23:14:07,2025-08-29 02:20:18,2025-08-29 02:50:18,3.6,9244.0,completed,30,airspace
25092,22313,29,97,6,3,2025-08-28 14:14:00,2025-08-28 14:14:00,2025-08-28 17:42:36,2025-08-28 17:42:36,3.5,10314.0,completed,0,
25093,22313,29,54,3,6,2025-08-28 23:14:09,2025-08-28 23:14:09,2025-08-29 02:37:23,2025-08-29 02:37:23,3.4,9583.0,completed,0,
25094,22314,3,114,6,3,2025-08-28 11:32:00,2025-08-28 12:02:00,2025-08-28 15:11:40,2025-08-28 15:41:40,3.7,6051.0,completed,30,airspace
25095,22314,3,49,3,6,2025-08-28 18:11:17,2025-08-28 18:26:17,2025-08-28 22:06:53,2025-08-28 22:21:53,3.9,3622.0,completed,15,airspace
25096,22315,23,115,6,6,2025-08-28 12:31:00,2025-08-28 12:31:00,2025-08-28 22:18:30,2025-08-28 22:18:30,9.8,21805.0,completed,0,
25097,22316,25,102,6,3,2025-08-28 02:24:00,2025-08-28 02:39:00,2025-08-28 07:54:08,2025-08-28 08:09:08,5.5,13778.0,completed,15,airspace
25098,22317,11,95,6,1,2025-08-28 04:51:00,2025-08-28 04:51:00,2025-08-28 07:49:23,2025-08-28 07:49:23,3.0,7541.0,completed,0,
25099,22317,11,6,1,6,2025-08-28 11:34:59,2025-08-28 11:34:59,2025-08-28 14:40:27,2025-08-28 14:40:27,3.1,10254.0,completed,0,
25100,22318,5,6,1,3,2025-08-29 01:45:00,2025-08-29 02:00:00,2025-08-29 08:02:31,2025-08-29 08:17:31,6.3,16153.0,completed,15,weather
25101,22319,41,13,1,6,2025-08-29 21:06:00,2025-08-29 21:36:00,2025-08-30 04:29:08,2025-08-30 04:59:08,7.4,24155.0,completed,30,maintenance
25102,22320,20,15,1,5,2025-08-29 20:49:00,2025-08-29 20:49:00,2025-08-30 00:34:09,2025-08-30 00:34:09,3.8,14431.0,completed,0,
25103,22321,40,19,2,5,2025-08-29 15:40:00,2025-08-29 15:40:00,2025-08-30 00:02:39,2025-08-30 00:02:39,8.4,15435.0,completed,0,
25104,22322,6,25,2,2,2025-08-29 07:02:00,2025-08-29 11:02:00,2025-08-29 10:58:20,2025-08-29 14:58:20,3.9,10149.0,completed,240,maintenance
25105,22323,6,19,2,2,2025-08-29 10:21:00,2025-08-29 10:21:00,2025-08-29 17:22:17,2025-08-29 17:22:17,7.0,20914.0,completed,0,
25106,22324,40,30,2,6,2025-08-29 04:24:00,2025-08-29 04:24:00,2025-08-29 06:14:27,2025-08-29 06:14:27,1.8,4884.0,completed,0,
25107,22325,40,35,2,2,2025-08-29 14:02:00,2025-08-29 14:02:00,2025-08-29 19:18:05,2025-08-29 19:18:05,5.3,17080.0,completed,0,
25108,22326,6,33,2,1,2025-08-29 20:48:00,2025-08-29 21:03:00,2025-08-29 21:50:19,2025-08-29 22:05:19,1.0,4012.0,completed,15,airspace
25109,22327,34,44,3,3,2025-08-29 13:26:00,2025-08-29 13:26:00,2025-08-29 21:01:12,2025-08-29 21:01:12,7.6,22011.0,completed,0,
25110,22328,34,54,3,6,2025-08-29 07:58:00,2025-08-29 07:58:00,2025-08-29 09:09:53,2025-08-29 09:09:53,1.2,1347.0,completed,0,
25111,22329,13,38,3,6,2025-08-29 00:26:00,2025-08-29 00:26:00,2025-08-29 07:52:22,2025-08-29 07:52:22,7.4,14942.0,completed,0,
25112,22329,13,102,6,3,2025-08-29 09:46:58,2025-08-29 11:46:58,2025-08-29 16:13:30,2025-08-29 18:13:30,6.4,18853.0,completed,120,maintenance
25113,22330,13,44,3,4,2025-08-29 03:38:00,2025-08-29 05:38:00,2025-08-29 08:42:11,2025-08-29 10:42:11,5.1,10235.0,completed,120,maintenance
25114,22334,13,47,3,1,2025-08-29 21:40:00,2025-08-29 21:40:00,2025-08-29 23:20:09,2025-08-29 23:20:09,1.7,6646.0,completed,0,
25115,22335,9,73,4,1,2025-08-29 12:00:00,2025-08-29 16:00:00,2025-08-29 20:09:13,2025-08-30 00:09:13,8.2,22300.0,completed,240,maintenance
25116,22336,17,73,4,1,2025-08-29 21:11:00,2025-08-29 21:41:00,2025-08-30 06:31:33,2025-08-30 07:01:33,9.3,17809.0,completed,30,crew
25117,22336,17,6,1,4,2025-08-30 11:34:07,2025-08-30 11:34:07,2025-08-30 20:41:23,2025-08-30 20:41:23,9.1,30525.0,completed,0,
25118,22337,9,73,4,4,2025-08-29 10:11:00,2025-08-29 10:11:00,2025-08-29 12:36:26,2025-08-29 12:36:26,2.4,9428.0,completed,0,
25119,22338,9,59,4,6,2025-08-29 12:37:00,2025-08-29 13:37:00,2025-08-29 15:59:58,2025-08-29 16:59:58,3.4,6435.0,completed,60,maintenance
25120,22339,35,57,4,5,2025-08-29 03:09:00,2025-08-29 03:09:00,2025-08-29 07:45:02,2025-08-29 07:45:02,4.6,11461.0,completed,0,
25121,22340,9,73,4,1,2025-08-29 09:38:00,2025-08-29 10:08:00,2025-08-29 18:34:17,2025-08-29 19:04:17,8.9,19385.0,completed,30,airspace
25122,22340,9,15,1,4,2025-08-29 21:16:37,2025-08-29 21:16:37,2025-08-30 06:54:26,2025-08-30 06:54:26,9.6,25236.0,completed,0,
25123,22341,9,57,4,2,2025-08-29 07:29:00,2025-08-29 07:29:00,2025-08-29 10:21:47,2025-08-29 10:21:47,2.9,3038.0,completed,0,
25124,22343,35,66,4,1,2025-08-29 13:10:00,2025-08-29 13:10:00,2025-08-29 15:19:26,2025-08-29 15:19:26,2.2,3838.0,completed,0,
25125,22344,26,75,5,3,2025-08-29 22:23:00,2025-08-29 22:53:00,2025-08-30 05:30:07,2025-08-30 06:00:07,7.1,18760.0,completed,30,maintenance
25126,22345,43,83,5,4,2025-08-29 09:20:00,2025-08-29 09:20:00,2025-08-29 13:14:37,2025-08-29 13:14:37,3.9,10734.0,completed,0,
25127,22345,43,69,4,5,2025-08-29 14:53:09,2025-08-29 15:08:09,2025-08-29 18:59:37,2025-08-29 19:14:37,4.1,4312.0,completed,15,crew
25128,22346,26,87,5,2,2025-08-29 13:34:00,2025-08-29 13:34:00,2025-08-29 18:34:31,2025-08-29 18:34:31,5.0,8652.0,completed,0,
25129,22346,26,19,2,5,2025-08-29 19:36:01,2025-08-29 19:36:01,2025-08-30 01:01:23,2025-08-30 01:01:23,5.4,13512.0,completed,0,
25130,22347,43,83,5,1,2025-08-29 06:34:00,2025-08-29 06:34:00,2025-08-29 16:01:33,2025-08-29 16:01:33,9.5,8746.0,completed,0,
25131,22348,4,87,5,2,2025-08-29 22:37:00,2025-08-29 22:37:00,2025-08-30 00:43:10,2025-08-30 00:43:10,2.1,3772.0,completed,0,
25132,22348,4,25,2,5,2025-08-30 03:33:09,2025-08-30 03:33:09,2025-08-30 05:49:21,2025-08-30 05:49:21,2.3,6568.0,completed,0,
25133,22349,15,83,5,1,2025-08-29 01:45:00,2025-08-29 01:45:00,2025-08-29 05:43:23,2025-08-29 05:43:23,4.0,13917.0,completed,0,
25134,22349,15,10,1,5,2025-08-29 08:58:14,2025-08-29 08:58:14,2025-08-29 12:42:18,2025-08-29 12:42:18,3.7,12017.0,completed,0,
25135,22350,26,81,5,4,2025-08-29 13:47:00,2025-08-29 13:47:00,2025-08-29 21:43:37,2025-08-29 21:43:37,7.9,15211.0,completed,0,
25136,22350,26,55,4,5,2025-08-29 23:05:41,2025-08-29 23:05:41,2025-08-30 07:23:32,2025-08-30 07:23:32,8.3,9141.0,completed,0,
25137,22352,8,102,6,1,2025-08-29 23:27:00,2025-08-29 23:42:00,2025-08-30 02:32:05,2025-08-30 02:47:05,3.1,3071.0,completed,15,weather
25138,22352,8,6,1,6,2025-08-30 06:39:19,2025-08-30 06:39:19,2025-08-30 09:40:47,2025-08-30 09:40:47,3.0,10276.0,completed,0,
25139,22353,25,94,6,5,2025-08-29 22:00:00,2025-08-29 22:00:00,2025-08-30 06:35:03,2025-08-30 06:35:03,8.6,31041.0,completed,0,
25140,22355,25,102,6,2,2025-08-29 05:59:00,2025-08-29 05:59:00,2025-08-29 08:08:41,2025-08-29 08:08:41,2.2,5516.0,completed,0,
25141,22355,25,33,2,6,2025-08-29 09:17:40,2025-08-29 09:17:40,2025-08-29 11:42:21,2025-08-29 11:42:21,2.4,6033.0,completed,0,
25142,22357,16,101,6,6,2025-08-29 07:20:00,2025-08-29 07:20:00,2025-08-29 15:18:43,2025-08-29 15:18:43,8.0,20999.0,completed,0,
25143,22358,1,97,6,5,2025-08-29 16:46:00,2025-08-29 17:01:00,2025-08-29 20:41:07,2025-08-29 20:56:07,3.9,11895.0,completed,15,crew
25144,22359,11,97,6,2,2025-08-29 09:12:00,2025-08-29 09:12:00,2025-08-29 14:12:10,2025-08-29 14:12:10,5.0,18670.0,completed,0,
25145,22361,48,7,1,4,2025-08-30 17:08:00,2025-08-30 17:08:00,2025-08-31 02:03:03,2025-08-31 02:03:03,8.9,26557.0,completed,0,
25146,22363,41,12,1,6,2025-08-30 00:32:00,2025-08-30 00:32:00,2025-08-30 03:21:35,2025-08-30 03:21:35,2.8,5054.0,completed,0,
25147,22365,41,16,1,1,2025-08-30 17:14:00,2025-08-30 17:14:00,2025-08-30 22:33:39,2025-08-30 22:33:39,5.3,4955.0,completed,0,
25148,22366,48,11,1,1,2025-08-30 00:39:00,2025-08-30 00:39:00,2025-08-30 08:28:12,2025-08-30 08:28:12,7.8,9415.0,completed,0,
25149,22367,41,3,1,2,2025-08-30 07:23:00,2025-08-30 07:23:00,2025-08-30 13:25:52,2025-08-30 13:25:52,6.0,17160.0,completed,0,
25150,22368,42,21,2,4,2025-08-30 23:16:00,2025-08-31 00:16:00,2025-08-31 02:15:37,2025-08-31 03:15:37,3.0,4553.0,completed,60,weather
25151,22369,40,35,2,5,2025-08-30 01:18:00,2025-08-30 01:18:00,2025-08-30 10:37:49,2025-08-30 10:37:49,9.3,12313.0,completed,0,
25152,22370,40,19,2,1,2025-08-30 23:33:00,2025-08-30 23:33:00,2025-08-31 04:19:39,2025-08-31 04:19:39,4.8,16036.0,completed,0,
25153,22371,40,20,2,4,2025-08-30 00:39:00,2025-08-30 00:39:00,2025-08-30 08:19:56,2025-08-30 08:19:56,7.7,10778.0,completed,0,
25154,22372,42,25,2,3,2025-08-30 21:39:00,2025-08-30 21:39:00,2025-08-31 04:16:15,2025-08-31 04:16:15,6.6,21599.0,completed,0,
25155,22373,42,25,2,6,2025-08-30 20:07:00,2025-08-30 20:07:00,2025-08-31 02:53:27,2025-08-31 02:53:27,6.8,25778.0,completed,0,
25156,22373,42,101,6,2,2025-08-31 05:32:53,2025-08-31 06:32:53,2025-08-31 12:13:00,2025-08-31 13:13:00,6.7,24807.0,completed,60,maintenance
25157,22374,6,26,2,3,2025-08-30 09:39:00,2025-08-30 09:54:00,2025-08-30 12:51:39,2025-08-30 13:06:39,3.2,5699.0,completed,15,weather
25158,22375,36,39,3,6,2025-08-30 14:48:00,2025-08-30 14:48:00,2025-08-30 17:58:05,2025-08-30 17:58:05,3.2,9518.0,completed,0,
25159,22376,47,39,3,2,2025-08-30 15:31:00,2025-08-30 15:31:00,2025-08-30 22:47:25,2025-08-30 22:47:25,7.3,14028.0,completed,0,
25160,22377,34,40,3,4,2025-08-30 12:59:00,2025-08-30 16:59:00,2025-08-30 16:15:27,2025-08-30 20:15:27,3.3,9366.0,completed,240,airspace
25161,22378,2,44,3,4,2025-08-30 08:51:00,2025-08-30 08:51:00,2025-08-30 16:48:14,2025-08-30 16:48:14,8.0,20814.0,completed,0,
25162,22380,19,44,3,4,2025-08-30 07:15:00,2025-08-30 07:15:00,2025-08-30 16:26:07,2025-08-30 16:26:07,9.2,7597.0,completed,0,
25163,22380,19,73,4,3,2025-08-30 20:23:19,2025-08-30 20:23:19,2025-08-31 05:29:38,2025-08-31 05:29:38,9.1,9002.0,completed,0,
25164,22381,17,62,4,1,2025-08-30 09:13:00,2025-08-30 09:13:00,2025-08-30 18:50:37,2025-08-30 18:50:37,9.6,23174.0,completed,0,
25165,22381,17,3,1,4,2025-08-31 00:01:21,2025-08-31 00:31:21,2025-08-31 08:57:16,2025-08-31 09:27:16,8.9,30914.0,completed,30,maintenance
25166,22383,9,62,4,6,2025-08-30 05:01:00,2025-08-30 05:01:00,2025-08-30 11:38:38,2025-08-30 11:38:38,6.6,26172.0,completed,0,
25167,22384,35,57,4,4,2025-08-30 00:41:00,2025-08-30 00:41:00,2025-08-30 01:41:24,2025-08-30 01:41:24,1.0,3550.0,completed,0,
25168,22385,39,59,4,1,2025-08-30 04:40:00,2025-08-30 04:55:00,2025-08-30 08:55:59,2025-08-30 09:10:59,4.3,10874.0,completed,15,weather
25169,22386,9,57,4,4,2025-08-30 13:46:00,2025-08-30 13:46:00,2025-08-30 22:40:44,2025-08-30 22:40:44,8.9,23881.0,completed,0,
25170,22388,44,75,5,1,2025-08-30 07:49:00,2025-08-30 08:04:00,2025-08-30 16:58:16,2025-08-30 17:13:16,9.2,20920.0,completed,15,maintenance
25171,22389,4,91,5,3,2025-08-30 20:08:00,2025-08-30 20:08:00,2025-08-31 02:06:28,2025-08-31 02:06:28,6.0,5229.0,completed,0,
25172,22389,4,46,3,5,2025-08-31 04:41:20,2025-08-31 04:41:20,2025-08-31 11:00:56,2025-08-31 11:00:56,6.3,23113.0,completed,0,
25173,22390,43,88,5,1,2025-08-30 07:17:00,2025-08-30 07:17:00,2025-08-30 12:16:39,2025-08-30 12:16:39,5.0,4082.0,completed,0,
25174,22390,43,15,1,5,2025-08-30 13:30:22,2025-08-30 15:30:22,2025-08-30 17:47:44,2025-08-30 19:47:44,4.3,9086.0,completed,120,airspace
25175,22391,43,83,5,3,2025-08-30 10:11:00,2025-08-30 10:11:00,2025-08-30 19:56:25,2025-08-30 19:56:25,9.8,16558.0,completed,0,
25176,22393,16,95,6,2,2025-08-30 19:26:00,2025-08-30 19:26:00,2025-08-30 20:26:43,2025-08-30 20:26:43,1.0,2990.0,completed,0,
25177,22394,8,115,6,2,2025-08-30 06:00:00,2025-08-30 06:00:00,2025-08-30 10:41:47,2025-08-30 10:41:47,4.7,7039.0,completed,0,
25178,22395,25,96,6,6,2025-08-30 17:54:00,2025-08-30 18:09:00,2025-08-30 20:56:37,2025-08-30 21:11:37,3.0,10996.0,completed,15,weather
25179,22396,3,95,6,5,2025-08-30 22:48:00,2025-08-30 22:48:00,2025-08-31 07:04:59,2025-08-31 07:04:59,8.3,20292.0,completed,0,
25180,22397,11,108,6,3,2025-08-30 21:42:00,2025-08-30 21:57:00,2025-08-31 07:14:34,2025-08-31 07:29:34,9.5,33091.0,completed,15,maintenance
25181,22397,11,49,3,6,2025-08-31 10:20:07,2025-08-31 10:35:07,2025-08-31 21:02:38,2025-08-31 21:17:38,10.7,11892.0,completed,15,crew
25182,22398,16,108,6,2,2025-08-30 14:51:00,2025-08-30 14:51:00,2025-08-30 17:10:53,2025-08-30 17:10:53,2.3,6786.0,completed,0,
25183,22399,3,95,6,3,2025-08-30 12:45:00,2025-08-30 12:45:00,2025-08-30 21:44:41,2025-08-30 21:44:41,9.0,11594.0,completed,0,
25184,22399,3,40,3,6,2025-08-31 02:59:12,2025-08-31 02:59:12,2025-08-31 12:33:31,2025-08-31 12:33:31,9.6,9927.0,completed,0,
25185,22400,11,108,6,6,2025-08-30 18:41:00,2025-08-30 18:41:00,2025-08-31 03:16:00,2025-08-31 03:16:00,8.6,33840.0,completed,0,
25186,22401,23,94,6,5,2025-08-30 14:01:00,2025-08-30 14:01:00,2025-08-30 20:55:58,2025-08-30 20:55:58,6.9,16476.0,completed,0,
25187,22401,23,87,5,6,2025-08-31 00:17:56,2025-08-31 00:17:56,2025-08-31 07:13:35,2025-08-31 07:13:35,6.9,8818.0,completed,0,
25188,22402,3,102,6,4,2025-08-30 22:45:00,2025-08-30 22:45:00,2025-08-31 03:50:58,2025-08-31 03:50:58,5.1,20052.0,completed,0,
25189,22403,3,97,6,5,2025-08-30 15:18:00,2025-08-30 15:18:00,2025-08-31 00:28:32,2025-08-31 00:28:32,9.2,9238.0,completed,0,
25190,22403,3,83,5,6,2025-08-31 02:04:58,2025-08-31 02:04:58,2025-08-31 10:18:12,2025-08-31 10:18:12,8.2,7941.0,completed,0,
25191,22404,23,94,6,6,2025-08-30 05:46:00,2025-08-30 06:01:00,2025-08-30 11:57:30,2025-08-30 12:12:30,6.2,19131.0,completed,15,crew
25192,22405,48,10,1,4,2025-08-31 13:53:00,2025-08-31 13:53:00,2025-08-31 20:25:28,2025-08-31 20:25:28,6.5,15182.0,completed,0,
25193,22405,48,69,4,1,2025-09-01 00:13:16,2025-09-01 02:13:16,2025-09-01 06:20:33,2025-09-01 08:20:33,6.1,18240.0,completed,120,crew
25194,22406,5,13,1,5,2025-08-31 02:19:00,2025-08-31 02:19:00,2025-08-31 11:07:39,2025-08-31 11:07:39,8.8,17453.0,completed,0,
25195,22407,20,16,1,1,2025-08-31 19:41:00,2025-08-31 19:41:00,2025-08-31 23:39:37,2025-08-31 23:39:37,4.0,13886.0,completed,0,
25196,22409,41,3,1,1,2025-08-31 00:38:00,2025-08-31 00:38:00,2025-08-31 02:02:24,2025-08-31 02:02:24,1.4,4218.0,completed,0,
25197,22410,6,30,2,2,2025-08-31 00:49:00,2025-08-31 01:49:00,2025-08-31 05:23:58,2025-08-31 06:23:58,4.6,5574.0,completed,60,crew
25198,22411,40,25,2,6,2025-08-31 01:43:00,2025-08-31 02:13:00,2025-08-31 10:21:46,2025-08-31 10:51:46,8.6,33394.0,completed,30,airspace
25199,22411,40,94,6,2,2025-08-31 12:04:17,2025-08-31 12:04:17,2025-08-31 21:03:46,2025-08-31 21:03:46,9.0,10680.0,completed,0,
25200,22412,40,26,2,2,2025-08-31 19:24:00,2025-08-31 19:24:00,2025-08-31 21:55:20,2025-08-31 21:55:20,2.5,3216.0,completed,0,
25201,22413,40,35,2,1,2025-08-31 17:57:00,2025-08-31 17:57:00,2025-08-31 22:03:26,2025-08-31 22:03:26,4.1,15568.0,completed,0,
25202,22414,40,33,2,4,2025-08-31 07:36:00,2025-08-31 07:36:00,2025-08-31 09:00:58,2025-08-31 09:00:58,1.4,5582.0,completed,0,
25203,22415,6,20,2,1,2025-08-31 08:30:00,2025-08-31 08:30:00,2025-08-31 13:54:24,2025-08-31 13:54:24,5.4,5553.0,completed,0,
25204,22415,6,7,1,2,2025-08-31 16:41:05,2025-08-31 16:56:05,2025-08-31 21:24:42,2025-08-31 21:39:42,4.7,14377.0,completed,15,crew
25205,22416,6,21,2,3,2025-08-31 06:55:00,2025-08-31 06:55:00,2025-08-31 13:33:52,2025-08-31 13:33:52,6.6,15137.0,completed,0,
25206,22416,6,53,3,2,2025-08-31 18:50:09,2025-08-31 18:50:09,2025-09-01 01:02:35,2025-09-01 01:02:35,6.2,21146.0,completed,0,
25207,22417,13,52,3,3,2025-08-31 20:31:00,2025-08-31 20:31:00,2025-08-31 23:21:05,2025-08-31 23:21:05,2.8,10152.0,completed,0,
