mission_id,mission_type,priority,requested_date,start_date,end_date,origin_base_id,dest_base_id,aircraft_id,status,pax_count,cargo_tons
20648,transport,routine,2025-07-26 20:16:00,2025-07-26 23:16:00,2025-07-27 00:16:33,4,1,9,complete,1,
20649,sar,routine,2025-07-26 16:32:00,2025-07-26 19:32:00,2025-07-27 02:10:25,4,1,,complete,48,
20650,training,routine,2025-07-26 22:32:00,2025-07-27 01:32:00,2025-07-27 08:23:47,4,,39,complete,,
20651,cargo,routine,2025-07-26 19:08:00,2025-07-26 21:08:00,2025-07-27 02:46:13,4,3,17,complete,,31.9
20652,transport,routine,2025-07-26 08:57:00,2025-07-26 09:57:00,2025-07-26 14:41:44,4,3,35,cancelled,20,
20653,medevac,routine,2025-07-26 10:01:00,2025-07-26 11:01:00,2025-07-26 22:59:48,4,5,35,complete,55,
20654,sar,routine,2025-07-26 04:44:00,2025-07-26 07:44:00,2025-07-26 14:27:18,5,4,44,complete,26,
20655,isr,routine,2025-07-26 01:52:00,2025-07-26 03:52:00,2025-07-26 07:42:46,5,,37,complete,,
20656,medevac,critical,2025-07-26 04:47:00,2025-07-26 08:47:00,2025-07-26 13:14:00,5,2,4,complete,49,
20657,training,routine,2025-07-26 23:05:00,2025-07-27 03:05:00,2025-07-27 13:51:34,5,,26,complete,,
20658,medevac,critical,2025-07-26 02:43:00,2025-07-26 03:43:00,2025-07-26 07:11:10,6,4,,complete,6,
20659,medevac,routine,2025-07-26 08:18:00,2025-07-26 11:18:00,2025-07-26 22:31:10,6,5,8,complete,44,
20660,transport,routine,2025-07-26 06:46:00,2025-07-26 07:46:00,2025-07-26 12:54:06,6,2,25,complete,4,
20661,sar,routine,2025-07-26 13:54:00,2025-07-26 13:54:00,2025-07-26 23:35:36,6,1,25,complete,26,
20662,medevac,urgent,2025-07-26 19:09:00,2025-07-26 19:09:00,2025-07-27 00:37:51,6,5,8,complete,75,
20663,training,routine,2025-07-26 09:11:00,2025-07-26 10:11:00,2025-07-26 22:09:33,6,,1,cancelled,,
20664,sar,urgent,2025-07-26 06:46:00,2025-07-26 08:46:00,2025-07-26 13:02:33,6,4,23,complete,14,
20665,medevac,urgent,2025-07-26 20:35:00,2025-07-26 21:35:00,2025-07-27 02:46:30,6,2,8,complete,52,
20666,cargo,routine,2025-07-26 13:39:00,2025-07-26 16:39:00,2025-07-26 18:22:48,6,2,,complete,,31.1
20667,medevac,routine,2025-07-26 22:33:00,2025-07-26 23:33:00,2025-07-27 10:41:54,6,5,8,cancelled,65,
20668,medevac,routine,2025-07-26 01:36:00,2025-07-26 01:36:00,2025-07-26 12:50:25,6,1,23,complete,27,
20669,cargo,routine,2025-07-26 08:48:00,2025-07-26 09:48:00,2025-07-26 11:00:02,6,2,16,complete,,15.7
20670,sar,routine,2025-07-26 08:33:00,2025-07-26 10:33:00,2025-07-26 12:27:46,6,5,25,complete,3,
20671,transport,routine,2025-07-27 02:39:00,2025-07-27 04:39:00,2025-07-27 08:12:27,1,5,48,complete,41,
20672,sar,urgent,2025-07-27 05:26:00,2025-07-27 06:26:00,2025-07-27 16:55:42,1,2,41,complete,76,
20673,cargo,routine,2025-07-27 17:26:00,2025-07-27 17:26:00,2025-07-27 21:31:22,1,3,48,complete,,30.5
20674,transport,routine,2025-07-27 10:20:00,2025-07-27 14:20:00,2025-07-27 20:18:03,1,3,5,complete,8,
20675,medevac,routine,2025-07-27 03:27:00,2025-07-27 03:27:00,2025-07-27 08:42:33,1,6,41,complete,44,
20676,cargo,urgent,2025-07-27 10:52:00,2025-07-27 10:52:00,2025-07-27 22:31:10,1,2,20,complete,,19.3
20677,isr,routine,2025-07-27 14:01:00,2025-07-27 16:01:00,2025-07-27 21:01:01,1,,5,complete,,
20678,cargo,routine,2025-07-27 21:28:00,2025-07-27 21:28:00,2025-07-27 23:55:57,2,1,6,complete,,25.8
20679,isr,routine,2025-07-27 21:15:00,2025-07-27 21:15:00,2025-07-27 22:31:45,2,,40,complete,,
20680,training,routine,2025-07-27 02:40:00,2025-07-27 03:40:00,2025-07-27 07:21:23,2,,42,cancelled,,
20681,training,routine,2025-07-27 17:27:00,2025-07-27 20:27:00,2025-07-28 02:37:05,2,,6,complete,,
20682,training,routine,2025-07-27 18:41:00,2025-07-27 22:41:00,2025-07-28 09:23:13,2,,6,complete,,
20683,medevac,urgent,2025-07-27 10:59:00,2025-07-27 10:59:00,2025-07-27 15:08:46,2,1,6,complete,20,
20684,training,routine,2025-07-27 06:54:00,2025-07-27 10:54:00,2025-07-27 20:02:08,3,,13,complete,,
20685,medevac,routine,2025-07-27 17:19:00,2025-07-27 18:19:00,2025-07-28 04:28:40,3,6,32,complete,10,
20686,transport,routine,2025-07-27 22:19:00,2025-07-28 00:19:00,2025-07-28 11:49:04,3,5,2,complete,78,
20687,sar,routine,2025-07-27 22:43:00,2025-07-27 22:43:00,2025-07-28 08:22:34,3,6,32,complete,66,
20688,medevac,routine,2025-07-27 23:02:00,2025-07-28 00:02:00,2025-07-28 11:22:56,3,1,36,complete,25,
20689,training,routine,2025-07-27 05:07:00,2025-07-27 09:07:00,2025-07-27 12:06:20,3,,2,complete,,
20690,training,urgent,2025-07-27 08:47:00,2025-07-27 12:47:00,2025-07-27 15:37:39,3,,13,complete,,
20691,transport,critical,2025-07-27 14:21:00,2025-07-27 16:21:00,2025-07-28 01:35:12,4,1,9,complete,34,
20692,sar,routine,2025-07-27 02:26:00,2025-07-27 06:26:00,2025-07-27 07:36:32,4,1,9,complete,76,
20693,cargo,critical,2025-07-27 00:52:00,2025-07-27 04:52:00,2025-07-27 14:03:26,4,3,17,complete,,32.4
20694,transport,urgent,2025-07-27 06:10:00,2025-07-27 07:10:00,2025-07-27 13:05:25,4,1,39,complete,74,
20695,transport,urgent,2025-07-27 23:22:00,2025-07-28 01:22:00,2025-07-28 13:05:00,4,3,17,complete,35,
20696,medevac,critical,2025-07-27 02:37:00,2025-07-27 05:37:00,2025-07-27 08:26:35,4,5,17,complete,67,
20697,transport,routine,2025-07-27 10:01:00,2025-07-27 13:01:00,2025-07-27 22:51:52,4,2,17,complete,18,
20698,isr,routine,2025-07-27 12:46:00,2025-07-27 12:46:00,2025-07-27 14:25:46,5,,37,complete,,
20699,isr,routine,2025-07-27 07:31:00,2025-07-27 11:31:00,2025-07-27 16:18:35,5,,44,complete,,
20700,cargo,urgent,2025-07-27 02:00:00,2025-07-27 04:00:00,2025-07-27 06:18:29,5,6,4,complete,,30.0
20701,training,urgent,2025-07-27 14:32:00,2025-07-27 15:32:00,2025-07-28 03:09:26,5,,15,complete,,
20702,isr,critical,2025-07-27 13:54:00,2025-07-27 15:54:00,2025-07-27 21:07:16,6,,16,complete,,
20703,transport,urgent,2025-07-27 03:06:00,2025-07-27 04:06:00,2025-07-27 10:46:08,6,5,3,cancelled,48,
20704,cargo,routine,2025-07-27 15:21:00,2025-07-27 17:21:00,2025-07-27 22:27:01,6,4,8,complete,,7.7
20705,isr,critical,2025-07-27 19:50:00,2025-07-27 22:50:00,2025-07-28 03:50:07,6,,23,complete,,
20706,training,routine,2025-07-27 21:57:00,2025-07-28 00:57:00,2025-07-28 08:10:12,6,,16,complete,,
20707,transport,critical,2025-07-27 23:44:00,2025-07-28 01:44:00,2025-07-28 12:38:14,6,5,1,complete,55,
20708,sar,routine,2025-07-27 01:17:00,2025-07-27 02:17:00,2025-07-27 10:17:25,6,4,23,complete,58,
20709,transport,routine,2025-07-27 14:01:00,2025-07-27 16:01:00,2025-07-28 00:11:44,6,4,3,complete,58,
20710,sar,urgent,2025-07-27 03:54:00,2025-07-27 06:54:00,2025-07-27 08:45:40,6,5,11,complete,45,
20711,medevac,routine,2025-07-27 18:38:00,2025-07-27 22:38:00,2025-07-28 01:04:53,6,1,3,complete,77,
20712,transport,urgent,2025-07-27 12:00:00,2025-07-27 16:00:00,2025-07-27 19:51:20,6,4,29,complete,10,
20713,training,routine,2025-07-27 16:50:00,2025-07-27 19:50:00,2025-07-28 03:03:30,6,,8,complete,,
20714,cargo,urgent,2025-07-28 15:27:00,2025-07-28 16:27:00,2025-07-28 21:53:22,1,6,41,complete,,28.2
20715,medevac,routine,2025-07-28 22:57:00,2025-07-28 22:57:00,2025-07-29 03:49:39,1,2,5,complete,11,
20716,transport,routine,2025-07-28 19:37:00,2025-07-28 20:37:00,2025-07-29 00:26:21,1,5,10,complete,69,
20717,sar,urgent,2025-07-28 06:17:00,2025-07-28 06:17:00,2025-07-28 08:46:57,1,5,22,complete,34,
20718,isr,urgent,2025-07-28 17:20:00,2025-07-28 21:20:00,2025-07-28 23:08:07,1,,20,complete,,
20719,isr,routine,2025-07-28 07:09:00,2025-07-28 07:09:00,2025-07-28 12:21:34,1,,20,cancelled,,
20720,transport,urgent,2025-07-28 09:05:00,2025-07-28 09:05:00,2025-07-28 19:12:26,2,6,42,complete,76,
20721,sar,routine,2025-07-28 23:55:00,2025-07-29 00:55:00,2025-07-29 10:12:30,2,1,42,cancelled,49,
20722,training,routine,2025-07-28 08:32:00,2025-07-28 12:32:00,2025-07-28 15:53:54,2,,6,complete,,
20723,sar,urgent,2025-07-28 04:53:00,2025-07-28 08:53:00,2025-07-28 17:53:56,2,5,6,complete,51,
20724,medevac,routine,2025-07-28 02:57:00,2025-07-28 02:57:00,2025-07-28 08:18:35,2,3,6,complete,56,
20725,cargo,urgent,2025-07-28 20:02:00,2025-07-29 00:02:00,2025-07-29 11:46:17,2,6,40,complete,,8.7
20726,transport,routine,2025-07-28 19:54:00,2025-07-28 21:54:00,2025-07-29 08:50:57,2,6,42,complete,0,
20727,transport,routine,2025-07-28 12:53:00,2025-07-28 15:53:00,2025-07-29 03:07:23,3,1,36,cancelled,34,
20728,medevac,routine,2025-07-28 04:07:00,2025-07-28 05:07:00,2025-07-28 08:11:00,3,6,32,complete,45,
20729,isr,routine,2025-07-28 14:50:00,2025-07-28 16:50:00,2025-07-29 02:42:10,3,,34,complete,,
20730,cargo,urgent,2025-07-28 04:02:00,2025-07-28 04:02:00,2025-07-28 06:45:45,3,1,2,cancelled,,36.2
20731,sar,critical,2025-07-28 06:48:00,2025-07-28 10:48:00,2025-07-28 21:06:42,3,4,24,complete,53,
20732,transport,routine,2025-07-28 04:50:00,2025-07-28 08:50:00,2025-07-28 14:07:36,3,6,36,complete,52,
20733,training,routine,2025-07-28 09:01:00,2025-07-28 13:01:00,2025-07-28 16:57:08,3,,19,complete,,
20734,sar,routine,2025-07-28 18:41:00,2025-07-28 19:41:00,2025-07-29 01:38:04,3,4,19,cancelled,19,
20735,training,urgent,2025-07-28 11:39:00,2025-07-28 13:39:00,2025-07-28 22:37:22,4,,17,complete,,
20736,cargo,routine,2025-07-28 18:46:00,2025-07-28 20:46:00,2025-07-29 02:42:47,4,3,9,complete,,29.8
20737,sar,critical,2025-07-28 05:07:00,2025-07-28 09:07:00,2025-07-28 17:16:33,4,6,39,complete,15,
20738,training,routine,2025-07-28 17:31:00,2025-07-28 19:31:00,2025-07-28 20:54:45,4,,39,complete,,
20739,sar,critical,2025-07-28 16:20:00,2025-07-28 19:20:00,2025-07-29 07:03:49,4,5,39,complete,41,
20740,sar,routine,2025-07-28 19:29:00,2025-07-28 21:29:00,2025-07-29 05:22:50,4,6,9,complete,45,
20741,medevac,urgent,2025-07-28 07:11:00,2025-07-28 10:11:00,2025-07-28 14:30:08,4,1,9,complete,66,
20742,sar,routine,2025-07-28 07:03:00,2025-07-28 09:03:00,2025-07-28 18:16:29,5,2,15,complete,61,
20743,transport,critical,2025-07-28 19:49:00,2025-07-28 20:49:00,2025-07-28 23:32:48,5,2,44,cancelled,22,
20744,isr,routine,2025-07-28 13:18:00,2025-07-28 14:18:00,2025-07-28 21:06:31,5,,37,complete,,
20745,cargo,routine,2025-07-28 19:30:00,2025-07-28 19:30:00,2025-07-29 06:06:25,5,3,37,complete,,12.1
20746,training,urgent,2025-07-28 03:14:00,2025-07-28 04:14:00,2025-07-28 06:20:45,5,,43,complete,,
20747,cargo,routine,2025-07-28 03:31:00,2025-07-28 06:31:00,2025-07-28 09:37:52,6,4,16,complete,,5.0
20748,transport,routine,2025-07-28 06:29:00,2025-07-28 09:29:00,2025-07-28 16:05:00,6,2,8,complete,18,
20749,cargo,routine,2025-07-28 20:44:00,2025-07-29 00:44:00,2025-07-29 03:36:01,6,3,1,complete,,30.2
20750,cargo,urgent,2025-07-28 10:40:00,2025-07-28 12:40:00,2025-07-28 13:49:57,6,5,29,complete,,22.1
20751,training,urgent,2025-07-28 23:24:00,2025-07-29 01:24:00,2025-07-29 09:14:31,6,,8,complete,,
20752,training,routine,2025-07-28 04:46:00,2025-07-28 06:46:00,2025-07-28 16:02:22,6,,23,complete,,
20753,isr,routine,2025-07-28 04:46:00,2025-07-28 05:46:00,2025-07-28 12:08:17,6,,16,complete,,
20754,isr,critical,2025-07-28 17:23:00,2025-07-28 18:23:00,2025-07-28 22:37:32,6,,25,complete,,
20755,isr,routine,2025-07-28 05:10:00,2025-07-28 09:10:00,2025-07-28 18:34:31,6,,25,complete,,
20756,medevac,urgent,2025-07-28 02:42:00,2025-07-28 03:42:00,2025-07-28 13:18:46,6,2,3,complete,14,
20757,cargo,routine,2025-07-29 10:45:00,2025-07-29 10:45:00,2025-07-29 21:35:58,1,4,5,complete,,16.7
20758,medevac,critical,2025-07-29 17:26:00,2025-07-29 17:26:00,2025-07-30 02:37:28,1,3,22,complete,59,
20759,sar,routine,2025-07-29 14:18:00,2025-07-29 18:18:00,2025-07-30 04:18:49,1,2,5,complete,67,
20760,cargo,urgent,2025-07-29 16:21:00,2025-07-29 17:21:00,2025-07-30 02:33:48,1,4,48,complete,,22.7
20761,transport,urgent,2025-07-29 13:53:00,2025-07-29 17:53:00,2025-07-29 19:28:47,1,3,41,complete,17,
20762,isr,routine,2025-07-29 00:46:00,2025-07-29 02:46:00,2025-07-29 07:47:20,1,,20,complete,,
20763,training,routine,2025-07-29 18:18:00,2025-07-29 19:18:00,2025-07-30 07:05:15,2,,42,complete,,
20764,isr,routine,2025-07-29 11:00:00,2025-07-29 14:00:00,2025-07-29 19:25:07,2,,40,cancelled,,
20765,training,routine,2025-07-29 04:44:00,2025-07-29 05:44:00,2025-07-29 11:04:31,2,,40,complete,,
20766,isr,routine,2025-07-29 18:30:00,2025-07-29 19:30:00,2025-07-30 07:21:28,2,,42,complete,,
20767,training,urgent,2025-07-29 07:31:00,2025-07-29 11:31:00,2025-07-29 17:45:11,2,,42,complete,,
20768,transport,routine,2025-07-29 23:19:00,2025-07-30 03:19:00,2025-07-30 11:45:29,3,4,34,complete,12,
20769,cargo,routine,2025-07-29 12:04:00,2025-07-29 12:04:00,2025-07-29 21:20:42,3,6,,complete,,31.9
20770,training,routine,2025-07-29 12:58:00,2025-07-29 12:58:00,2025-07-29 22:34:07,3,,32,complete,,
20771,medevac,routine,2025-07-29 16:34:00,2025-07-29 16:34:00,2025-07-29 20:17:45,3,6,,complete,45,
20772,isr,routine,2025-07-29 20:17:00,2025-07-29 20:17:00,2025-07-30 04:32:19,3,,32,complete,,
20773,transport,urgent,2025-07-29 12:56:00,2025-07-29 14:56:00,2025-07-29 19:10:53,3,4,34,complete,19,
20774,cargo,routine,2025-07-29 09:42:00,2025-07-29 10:42:00,2025-07-29 14:55:05,4,6,17,complete,,34.4
20775,isr,routine,2025-07-29 09:18:00,2025-07-29 09:18:00,2025-07-29 16:33:31,4,,35,complete,,
20776,cargo,routine,2025-07-29 04:29:00,2025-07-29 06:29:00,2025-07-29 10:22:56,4,5,17,cancelled,,16.0
20777,medevac,routine,2025-07-29 04:27:00,2025-07-29 08:27:00,2025-07-29 15:46:38,4,2,9,complete,16,
20778,transport,critical,2025-07-29 13:30:00,2025-07-29 17:30:00,2025-07-29 19:46:44,4,1,9,complete,46,
20779,isr,urgent,2025-07-29 16:39:00,2025-07-29 19:39:00,2025-07-30 02:55:13,4,,9,cancelled,,
20780,cargo,routine,2025-07-29 19:36:00,2025-07-29 23:36:00,2025-07-30 03:16:05,4,6,35,complete,,2.1
20781,training,routine,2025-07-29 07:34:00,2025-07-29 09:34:00,2025-07-29 13:11:03,4,,17,complete,,
20782,sar,critical,2025-07-29 10:13:00,2025-07-29 11:13:00,2025-07-29 19:37:58,4,3,39,complete,36,
20783,medevac,routine,2025-07-29 22:39:00,2025-07-30 02:39:00,2025-07-30 07:28:36,5,3,45,complete,50,
20784,training,urgent,2025-07-29 11:09:00,2025-07-29 13:09:00,2025-07-29 16:58:04,5,,44,complete,,
20785,isr,routine,2025-07-29 22:45:00,2025-07-29 23:45:00,2025-07-30 02:05:36,5,,45,complete,,
20786,isr,urgent,2025-07-29 07:11:00,2025-07-29 08:11:00,2025-07-29 20:00:01,5,,37,complete,,
20787,transport,urgent,2025-07-29 00:23:00,2025-07-29 00:23:00,2025-07-29 09:24:02,5,3,44,complete,52,
20788,transport,routine,2025-07-29 06:18:00,2025-07-29 06:18:00,2025-07-29 13:10:21,5,2,26,complete,50,
20789,cargo,routine,2025-07-29 15:17:00,2025-07-29 16:17:00,2025-07-30 00:41:44,5,4,26,cancelled,,10.1
20790,transport,routine,2025-07-29 13:46:00,2025-07-29 17:46:00,2025-07-29 21:19:55,5,6,43,complete,78,
20791,sar,routine,2025-07-29 23:08:00,2025-07-30 02:08:00,2025-07-30 10:47:20,6,2,29,complete,77,
20792,training,routine,2025-07-29 18:13:00,2025-07-29 19:13:00,2025-07-30 05:08:17,6,,27,complete,,
20793,training,urgent,2025-07-29 07:35:00,2025-07-29 08:35:00,2025-07-29 12:47:23,6,,3,complete,,
20794,training,routine,2025-07-29 12:32:00,2025-07-29 16:32:00,2025-07-29 18:37:12,6,,29,complete,,
20795,isr,routine,2025-07-29 13:52:00,2025-07-29 15:52:00,2025-07-29 23:41:05,6,,11,complete,,
20796,medevac,urgent,2025-07-29 18:36:00,2025-07-29 21:36:00,2025-07-30 00:09:09,6,1,8,complete,50,
20797,medevac,routine,2025-07-29 20:17:00,2025-07-29 23:17:00,2025-07-30 09:40:24,6,4,3,complete,75,
20798,cargo,urgent,2025-07-29 08:50:00,2025-07-29 09:50:00,2025-07-29 18:04:28,6,1,11,complete,,28.8
20799,training,critical,2025-07-29 22:11:00,2025-07-30 02:11:00,2025-07-30 11:04:50,6,,11,complete,,
20800,medevac,urgent,2025-07-29 09:20:00,2025-07-29 13:20:00,2025-07-29 22:56:07,6,5,29,complete,60,
20801,medevac,routine,2025-07-29 23:26:00,2025-07-30 03:26:00,2025-07-30 14:15:02,6,4,25,complete,78,
20802,isr,routine,2025-07-29 12:45:00,2025-07-29 16:45:00,2025-07-29 18:19:48,6,,1,complete,,
20803,isr,routine,2025-07-30 08:55:00,2025-07-30 08:55:00,2025-07-30 16:08:49,1,,10,complete,,
20804,training,critical,2025-07-30 11:59:00,2025-07-30 12:59:00,2025-07-31 00:51:54,1,,20,complete,,
20805,sar,routine,2025-07-30 21:02:00,2025-07-30 22:02:00,2025-07-30 23:55:06,1,6,41,cancelled,2,
20806,transport,routine,2025-07-30 03:28:00,2025-07-30 04:28:00,2025-07-30 09:17:58,1,5,22,complete,1,
20807,isr,routine,2025-07-30 06:41:00,2025-07-30 09:41:00,2025-07-30 16:18:19,1,,20,cancelled,,
20808,training,routine,2025-07-30 00:10:00,2025-07-30 00:10:00,2025-07-30 11:01:51,2,,40,cancelled,,
20809,cargo,urgent,2025-07-30 00:59:00,2025-07-30 03:59:00,2025-07-30 05:21:15,2,3,40,complete,,0.5
20810,isr,urgent,2025-07-30 08:26:00,2025-07-30 09:26:00,2025-07-30 11:09:33,2,,6,complete,,
20811,transport,critical,2025-07-30 13:21:00,2025-07-30 13:21:00,2025-07-30 23:41:19,2,6,,cancelled,18,
20812,training,routine,2025-07-30 17:56:00,2025-07-30 18:56:00,2025-07-30 22:08:21,2,,40,complete,,
20813,medevac,urgent,2025-07-30 15:53:00,2025-07-30 17:53:00,2025-07-30 23:18:28,2,4,40,complete,79,
20814,training,critical,2025-07-30 20:44:00,2025-07-30 22:44:00,2025-07-31 03:38:13,2,,40,complete,,
20815,sar,routine,2025-07-30 23:53:00,2025-07-31 00:53:00,2025-07-31 09:20:11,2,6,42,complete,0,
20816,transport,routine,2025-07-30 18:43:00,2025-07-30 21:43:00,2025-07-30 22:53:14,2,4,42,complete,70,
20817,isr,routine,2025-07-30 17:33:00,2025-07-30 19:33:00,2025-07-31 05:07:49,3,,34,complete,,
20818,cargo,routine,2025-07-30 23:00:00,2025-07-31 03:00:00,2025-07-31 08:56:08,3,6,34,complete,,39.5
20819,sar,routine,2025-07-30 22:23:00,2025-07-31 00:23:00,2025-07-31 06:34:29,3,2,47,complete,67,
20820,training,routine,2025-07-30 04:56:00,2025-07-30 05:56:00,2025-07-30 15:20:07,3,,,complete,,
20821,sar,critical,2025-07-30 20:32:00,2025-07-30 21:32:00,2025-07-31 00:05:16,3,2,19,complete,44,
20822,sar,routine,2025-07-30 03:02:00,2025-07-30 05:02:00,2025-07-30 11:20:49,4,5,9,complete,65,
20823,transport,routine,2025-07-30 10:36:00,2025-07-30 11:36:00,2025-07-30 14:32:55,4,5,9,complete,21,
20824,sar,routine,2025-07-30 15:43:00,2025-07-30 17:43:00,2025-07-31 03:05:30,4,3,35,complete,6,
20825,medevac,routine,2025-07-30 15:46:00,2025-07-30 19:46:00,2025-07-31 01:38:43,4,5,17,complete,63,
20826,sar,routine,2025-07-30 15:26:00,2025-07-30 18:26:00,2025-07-31 04:24:54,4,3,17,complete,52,
20827,training,routine,2025-07-30 04:34:00,2025-07-30 05:34:00,2025-07-30 16:09:12,4,,17,complete,,
20828,sar,routine,2025-07-30 01:27:00,2025-07-30 02:27:00,2025-07-30 03:37:54,4,1,17,complete,36,
20829,isr,urgent,2025-07-30 21:07:00,2025-07-31 00:07:00,2025-07-31 11:10:12,4,,39,complete,,
20830,transport,routine,2025-07-30 01:27:00,2025-07-30 03:27:00,2025-07-30 15:15:31,4,6,35,complete,63,
20831,medevac,urgent,2025-07-30 12:46:00,2025-07-30 12:46:00,2025-07-30 20:15:55,5,3,,complete,77,
20832,isr,routine,2025-07-30 12:32:00,2025-07-30 15:32:00,2025-07-30 21:03:46,5,,15,complete,,
20833,sar,critical,2025-07-30 02:55:00,2025-07-30 02:55:00,2025-07-30 11:50:49,5,1,45,cancelled,19,
20834,transport,critical,2025-07-30 05:38:00,2025-07-30 07:38:00,2025-07-30 16:19:16,5,3,4,complete,13,
20835,training,routine,2025-07-30 22:32:00,2025-07-31 01:32:00,2025-07-31 04:04:22,5,,4,cancelled,,
20836,medevac,critical,2025-07-30 13:40:00,2025-07-30 17:40:00,2025-07-30 20:52:26,5,6,,complete,65,
20837,transport,routine,2025-07-30 09:49:00,2025-07-30 11:49:00,2025-07-30 14:19:58,6,2,,complete,68,
20838,sar,urgent,2025-07-30 07:01:00,2025-07-30 09:01:00,2025-07-30 19:53:17,6,1,23,complete,69,
20839,isr,urgent,2025-07-30 08:33:00,2025-07-30 09:33:00,2025-07-30 13:08:34,6,,1,complete,,
20840,sar,routine,2025-07-30 02:04:00,2025-07-30 05:04:00,2025-07-30 14:54:47,6,3,3,complete,62,
20841,isr,routine,2025-07-30 14:28:00,2025-07-30 17:28:00,2025-07-30 21:04:45,6,,29,complete,,
20842,cargo,routine,2025-07-30 00:08:00,2025-07-30 01:08:00,2025-07-30 09:13:22,6,2,3,complete,,23.9
20843,medevac,routine,2025-07-30 20:02:00,2025-07-30 23:02:00,2025-07-31 02:29:47,6,2,16,complete,27,
20844,medevac,routine,2025-07-30 11:16:00,2025-07-30 12:16:00,2025-07-30 20:43:19,6,5,25,complete,4,
20845,training,routine,2025-07-30 15:00:00,2025-07-30 19:00:00,2025-07-30 20:24:36,6,,11,complete,,
20846,cargo,urgent,2025-07-30 13:15:00,2025-07-30 14:15:00,2025-07-30 15:44:16,6,5,1,complete,,34.0
20847,medevac,urgent,2025-07-30 01:08:00,2025-07-30 05:08:00,2025-07-30 07:06:08,6,4,29,complete,8,
20848,sar,urgent,2025-07-30 09:21:00,2025-07-30 12:21:00,2025-07-30 19:30:10,6,5,29,complete,70,
20849,training,routine,2025-07-31 20:37:00,2025-07-31 21:37:00,2025-08-01 04:37:53,1,,22,complete,,
20850,sar,routine,2025-07-31 14:25:00,2025-07-31 17:25:00,2025-08-01 04:32:13,1,4,5,complete,66,
20851,transport,urgent,2025-07-31 19:37:00,2025-07-31 23:37:00,2025-08-01 02:20:21,1,2,5,complete,15,
20852,isr,critical,2025-07-31 04:12:00,2025-07-31 05:12:00,2025-07-31 08:06:16,1,,41,complete,,
20853,isr,urgent,2025-07-31 04:32:00,2025-07-31 04:32:00,2025-07-31 12:14:02,1,,22,complete,,
20854,isr,urgent,2025-07-31 22:32:00,2025-08-01 00:32:00,2025-08-01 12:01:24,1,,5,cancelled,,
20855,training,routine,2025-07-31 09:13:00,2025-07-31 11:13:00,2025-07-31 16:40:05,1,,48,complete,,
20856,cargo,routine,2025-07-31 04:07:00,2025-07-31 07:07:00,2025-07-31 18:56:58,1,5,5,complete,,23.5
20857,isr,routine,2025-07-31 13:54:00,2025-07-31 17:54:00,2025-07-31 22:30:23,2,,42,complete,,
20858,training,routine,2025-07-31 10:08:00,2025-07-31 12:08:00,2025-07-31 13:31:10,2,,42,complete,,
20859,training,routine,2025-07-31 13:51:00,2025-07-31 15:51:00,2025-08-01 03:04:30,2,,42,complete,,
20860,medevac,routine,2025-07-31 19:15:00,2025-07-31 20:15:00,2025-07-31 23:38:01,2,1,42,complete,44,
20861,medevac,urgent,2025-07-31 04:55:00,2025-07-31 04:55:00,2025-07-31 16:40:50,2,1,42,complete,43,
20862,training,urgent,2025-07-31 00:23:00,2025-07-31 01:23:00,2025-07-31 07:22:02,2,,6,complete,,
20863,transport,routine,2025-07-31 16:26:00,2025-07-31 17:26:00,2025-08-01 00:32:27,3,1,2,complete,73,
20864,sar,routine,2025-07-31 07:03:00,2025-07-31 07:03:00,2025-07-31 09:24:54,3,6,32,complete,51,
20865,medevac,routine,2025-07-31 04:34:00,2025-07-31 05:34:00,2025-07-31 12:22:37,3,2,13,complete,65,
20866,isr,routine,2025-07-31 18:16:00,2025-07-31 20:16:00,2025-08-01 04:19:06,3,,47,complete,,
20867,isr,urgent,2025-07-31 07:57:00,2025-07-31 08:57:00,2025-07-31 20:28:25,3,,47,complete,,
20868,isr,critical,2025-07-31 15:58:00,2025-07-31 15:58:00,2025-07-31 19:54:25,3,,34,complete,,
20869,sar,critical,2025-07-31 01:13:00,2025-07-31 05:13:00,2025-07-31 06:32:12,3,2,24,complete,60,
